"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-parallel3.csv -t 1",,,,"Date:","05 Sep 2019 07:51:54 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 15858960:16085386,java / 0:16084992,java / 50%,java / 2435932160%,15797998.0,16919.0,0.0,21106688.0,05-09 08:09:16,
java / 15132091:13399027,java / 0:13414400,java / 50%,java / 2435932160%,15259549.0,22004.0,0.0,8388608.0,05-09 08:09:17,
java / 15660723:13399027,java / 0:13398016,java / 51%,java / 2435932160%,15719116.0,18827.0,0.0,73728.0,05-09 08:09:18,
java / 127921349:8488676,java / 12288:8503296,java / 33%,java / 2435932160%,5735103.0,12682.0,172032.0,85884928.0,05-09 08:09:19,
java / 43:427,java / 12288:8503296,kworker/u4:2 / 0%,java / 2435932160%,338.0,1580.0,0.0,0.0,05-09 08:09:20,
java / 173576033:17793,java / 761856:4096,java / 31%,java / 2437820416%,85305.0,22250.0,761856.0,0.0,05-09 08:09:21,
java / 182850149:15042,java / 143360:4096,java / 53%,java / 2439970816%,18642.0,15371.0,143360.0,0.0,05-09 08:09:22,
java / 177107728:16542,java / 143360:4096,java / 51%,java / 2439970816%,27674.0,17609.0,0.0,118784.0,05-09 08:09:23,
java / 121084238:21897,java / 143360:4096,java / 51%,java / 2437664768%,36787.0,22348.0,0.0,0.0,05-09 08:09:24,
java / 72385788:11101,java / 72597504:4096,java / 42%,java / 2437640192%,18343.0,11552.0,73908224.0,0.0,05-09 08:09:25,
java / 165485858:5746,java / 165511168:0,java / 33%,java / 2439254016%,9428.0,6813.0,165904384.0,0.0,05-09 08:09:26,
java / 182682408:11492,java / 182534144:0,java / 33%,java / 2439626752%,18475.0,11611.0,180830208.0,0.0,05-09 08:09:27,
java / 148811163:5746,java / 148934656:0,java / 31%,java / 2439733248%,9318.0,6246.0,150245376.0,16384.0,05-09 08:09:28,
java / 127973933:16424,java / 127950848:4096,java / 36%,java / 2439733248%,29143.0,17648.0,128212992.0,0.0,05-09 08:09:29,
java / 167090006:11872,java / 167047168:0,java / 34%,java / 2439733248%,18343.0,11576.0,165474304.0,0.0,05-09 08:09:30,
java / 147918808:11069,java / 147947520:0,java / 36%,java / 2439733248%,18556.0,11529.0,150044672.0,0.0,05-09 08:09:31,
java / 161018655:9725,java / 161075200:4096,java / 34%,java / 2422407168%,9791.0,11398.0,160026624.0,0.0,05-09 08:09:32,
java / 185943211:11535,java / 185987072:0,java / 34%,java / 2422407168%,18772.0,10740.0,184938496.0,20480.0,05-09 08:09:33,
java / 52577428:3553,java / 52326400:0,java / 10%,java / 2422407168%,229.0,2615.0,52326400.0,0.0,05-09 08:09:34,
java / 43:427,java / 52326400:0,kworker/u4:2 / 0%,java / 2422407168%,272.0,4857.0,0.0,0.0,05-09 08:09:35,
java / 3776:345,java / 52326400:0,kworker/u4:2 / 0%,java / 2422407168%,163.0,767.0,0.0,0.0,05-09 08:09:36,
java / 30986167:2894,java / 4096:0,java / 3%,java / 2422407168%,37872.0,4042.0,4096.0,0.0,05-09 08:09:37,
java / 94303376:26009,java / 38957056:114688,java / 38%,java / 2422747136%,9525.0,5321.0,38957056.0,159744.0,05-09 08:09:38,
java / 112968863:24245,java / 107368448:118784,java / 38%,java / 2423431168%,9350.0,6438.0,109826048.0,0.0,05-09 08:09:39,
java / 106582402:26269,java / 57352192:106496,java / 26%,java / 2423431168%,9351.0,6438.0,55582720.0,0.0,05-09 08:09:40,
java / 140409206:72526,java / 4222976:319488,java / 49%,java / 2423615488%,27836.0,18095.0,3633152.0,0.0,05-09 08:09:41,
java / 48279112:77472,java / 4096:315392,java / 52%,java / 2423844864%,28093.0,21288.0,4096.0,0.0,05-09 08:09:42,
java / 72816790:50888,java / 0:217088,java / 50%,java / 2423836672%,18539.0,11987.0,0.0,360448.0,05-09 08:09:43,
java / 130253380:52587,java / 130519040:229376,java / 39%,java / 2423840768%,20178.0,12694.0,133271552.0,4096.0,05-09 08:09:44,
java / 165397636:25291,java / 165470208:114688,java / 34%,java / 2423918592%,9417.0,6438.0,162717696.0,0.0,05-09 08:09:45,
java / 137348232:25734,java / 137256960:114688,java / 37%,java / 2423918592%,9417.0,6517.0,137388032.0,0.0,05-09 08:09:46,
java / 160608189:22804,java / 160600064:110592,java / 72%,java / 2428764160%,9591.0,8331.0,161779712.0,0.0,05-09 08:09:47,
java / 151732605:60976,java / 152522752:335872,java / 36%,java / 2428755968%,27798.0,17457.0,151212032.0,0.0,05-09 08:09:48,
java / 161879395:51760,java / 161947648:323584,java / 40%,java / 2429427712%,27966.0,17493.0,163651584.0,647168.0,05-09 08:09:49,
java / 162175571:24607,java / 162336768:122880,java / 35%,java / 2429550592%,9632.0,6997.0,162205696.0,0.0,05-09 08:09:50,
java / 180999575:47034,java / 180989952:233472,java / 33%,java / 2429583360%,18752.0,11987.0,179417088.0,0.0,05-09 08:09:51,
java / 161492269:46405,java / 161251328:229376,java / 33%,java / 2429583360%,9889.0,11924.0,161251328.0,0.0,05-09 08:09:52,
java / 43:427,java / 161251328:229376,kworker/u4:2 / 0%,java / 2429583360%,272.0,5049.0,0.0,0.0,05-09 08:09:53,
java / 92375:46694,java / 28672:4096,java / 3%,java / 2429657088%,79802.0,94187.0,28672.0,6262784.0,05-09 08:09:54,
java / 48625250:124168064,java / 122880:124047360,java / 52%,java / 2429841408%,231786.0,244488.0,126976.0,59744256.0,05-09 08:09:55,
java / 34922496:0,java / 17547264:0,java / 57%,java / 2429841408%,326.0,1816.0,17547264.0,0.0,05-09 08:09:56,
java / 42069753:119842071,java / 20979712:119869440,java / 44%,java / 2419744768%,2855.0,3145.0,20979712.0,117542912.0,05-09 08:09:57,
java / 123778386:79759786,java / 0:79781888,java / 51%,java / 2419744768%,9676.0,7112.0,4096.0,10522624.0,05-09 08:09:58,
java / 102:100443431,java / 0:100462592,java / 51%,java / 2419744768%,538.0,1786.0,4096.0,122281984.0,05-09 08:09:59,
java / 9815055:69003732,java / 4972544:69021696,java / 51%,java / 2419744768%,10208.0,7959.0,5799936.0,122986496.0,05-09 08:10:00,
java / 111373538:69722398,java / 110231552:69730304,java / 26%,java / 2419675136%,163.0,889.0,109408256.0,39976960.0,05-09 08:10:01,
java / 240:49035145,java / 0:49045504,java / 84%,java / 2419675136%,970.0,6880.0,0.0,77684736.0,05-09 08:10:02,
java / 104:121470702,java / 0:121491456,java / 50%,java / 2419662848%,471.0,1351.0,4096.0,67551232.0,05-09 08:10:03,
java / 4580298:26694,java / 4837376:24576,java / 32%,java / 2419662848%,9877.0,7531.0,4968448.0,52563968.0,05-09 08:10:04,
java / 115025739:83031932,java / 114769920:83046400,java / 44%,java / 2419662848%,272.0,1448.0,114642944.0,23908352.0,05-09 08:10:05,
java / 208:110267423,java / 114688:110309376,java / 53%,java / 2419658752%,695.0,1745.0,114688.0,107515904.0,05-09 08:10:06,
java / 36037576:26915,java / 18137088:32768,java / 43%,java / 2419679232%,9877.0,7458.0,18350080.0,50335744.0,05-09 08:10:07,
java / 52420780:100391234,java / 26308608:100409344,java / 38%,java / 2418503680%,804.0,2240.0,26103808.0,99631104.0,05-09 08:10:08,
java / 31392389:3530967,java / 15736832:3563520,java / 45%,java / 2419048448%,961.0,2180.0,15736832.0,35209216.0,05-09 08:10:09,
java / 20178:345,java / 15736832:3563520,java / 85%,java / 2419048448%,163.0,889.0,0.0,0.0,05-09 08:10:10,
java / 45999527:27047,java / 46215168:28672,java / 50%,java / 2419093504%,10052.0,8075.0,47394816.0,184320.0,05-09 08:10:11,
java / 73147707:102693263,java / 73023488:102715392,java / 44%,java / 2417381376%,729.0,5068.0,71843840.0,74653696.0,05-09 08:10:12,
java / 20178:345,java / 45056:4096,java / 55%,java / 2417389568%,695.0,1744.0,45056.0,0.0,05-09 08:10:13,
java / 85107554:7154973,java / 42688512:7155712,java / 32%,java / 2417455104%,9720.0,7671.0,42688512.0,0.0,05-09 08:10:14,
java / 65640:93297957,java / 4096:93319168,java / 38%,java / 2417451008%,429.0,1316.0,4096.0,101756928.0,05-09 08:10:15,
java / 44067942:203,java / 21958656:0,java / 43%,java / 2417446912%,163.0,889.0,21962752.0,155648.0,05-09 08:10:16,
java / 2:1204,java / 114688:4096,java / 83%,java / 2417446912%,670.0,3202.0,114688.0,0.0,05-09 08:10:17,
java / 29950920:26950,java / 15073280:24576,java / 46%,java / 2418024448%,9877.0,7524.0,15323136.0,0.0,05-09 08:10:18,
java / 58507264:98434397,java / 29278208:98451456,java / 37%,java / 2418024448%,283.0,1323.0,29032448.0,81690624.0,05-09 08:10:19,
java / 31469123:681219,java / 15605760:696320,java / 46%,java / 2418024448%,738.0,2156.0,15605760.0,19980288.0,05-09 08:10:20,
java / 33563594:26611,java / 16908288:24576,java / 45%,java / 2418024448%,9877.0,7540.0,16785408.0,98304.0,05-09 08:10:21,
java / 54894728:40843777,java / 27447296:40857600,java / 38%,java / 2418020352%,463.0,4559.0,27570176.0,49426432.0,05-09 08:10:22,
java / 30304289:58480962,java / 15024128:58494976,java / 43%,java / 2418020352%,538.0,1794.0,15028224.0,58720256.0,05-09 08:10:23,
java / 3776:345,java / 15024128:58494976,java / 87%,java / 2418012160%,163.0,807.0,0.0,0.0,05-09 08:10:24,
java / 20178:345,java / 4096:0,java / 54%,java / 2418012160%,695.0,1631.0,4096.0,0.0,05-09 08:10:25,
java / 88458080:29401429,java / 88596480:29413376,java / 26%,java / 2417987584%,9720.0,7581.0,88596480.0,23257088.0,05-09 08:10:26,
java / 32599996:69388594,java / 32460800:69414912,java / 48%,java / 2424168448%,429.0,1317.0,32460800.0,67481600.0,05-09 08:10:27,
java / 20178:345,java / 0:4096,java / 55%,java / 2424168448%,695.0,1745.0,0.0,0.0,05-09 08:10:28,
java / 61735776:26763,java / 30990336:24576,java / 53%,java / 2424160256%,9720.0,7663.0,30990336.0,0.0,05-09 08:10:29,
java / 26550272:33411073,java / 13230080:33423360,java / 67%,java / 2424156160%,163.0,889.0,13234176.0,48345088.0,05-09 08:10:30,
java / 33193236:76464771,java / 16510976:76484608,java / 45%,java / 2424156160%,429.0,1317.0,16576512.0,58888192.0,05-09 08:10:31,
java / 819:4543,java / 4096:8192,java / 59%,java / 2424250368%,1236.0,7390.0,4096.0,4096.0,05-09 08:10:32,
java / 88458080:13086809,java / 44351488:13090816,java / 35%,java / 2424250368%,9653.0,7154.0,44351488.0,22183936.0,05-09 08:10:33,
java / 34561416:86320951,java / 17522688:86339584,java / 36%,java / 2424250368%,429.0,1317.0,17547264.0,79638528.0,05-09 08:10:34,
java / 43:427,java / 0:8192,java / 75%,java / 2424242176%,272.0,1448.0,0.0,0.0,05-09 08:10:35,
java / 3777:345,java / 0:8192,java / 59%,java / 2424254464%,695.0,1737.0,0.0,0.0,05-09 08:10:36,
java / 88458082:32038696,java / 88592384:32059392,java / 21%,java / 2424078336%,9611.0,7088.0,88592384.0,45576192.0,05-09 08:10:37,
java / 35904268:66404276,java / 36044800:66420736,java / 34%,java / 2421665792%,538.0,1876.0,36048896.0,58720256.0,05-09 08:10:38,
java / 3777:345,java / 131072:0,java / 61%,java / 2421665792%,429.0,1317.0,131072.0,0.0,05-09 08:10:39,
java / 20178:345,java / 131072:0,java / 74%,java / 2421665792%,429.0,1309.0,0.0,0.0,05-09 08:10:40,
java / 76669792:27439,java / 76926976:28672,java / 63%,java / 2421665792%,9720.0,7713.0,78778368.0,0.0,05-09 08:10:41,
java / 47448304:100375763,java / 47448064:100405248,java / 42%,java / 2421653504%,783.0,5437.0,46477312.0,94158848.0,05-09 08:10:42,
java / 990890:699,java / 729088:4096,java / 59%,java / 2421678080%,429.0,1317.0,0.0,0.0,05-09 08:10:43,
java / 59499464:27488,java / 59760640:32768,java / 47%,java / 2421678080%,9986.0,8099.0,61464576.0,0.0,05-09 08:10:44,
java / 53936230:101207461,java / 53870592:101232640,java / 42%,java / 2412728320%,429.0,1317.0,53739520.0,104644608.0,05-09 08:10:45,
java / 12820456:202,java / 12623872:4096,java / 79%,java / 2412728320%,163.0,889.0,11051008.0,0.0,05-09 08:10:46,
java / 2:1204,java / 0:8192,java / 57%,java / 2412744704%,936.0,3638.0,4096.0,110592.0,05-09 08:10:47,
java / 82994018:40345886,java / 83308544:40353792,java / 43%,java / 2412744704%,11141.0,7260.0,83312640.0,24707072.0,05-09 08:10:48,
java / 44583812:61624514,java / 44560384:61661184,java / 54%,java / 2428506112%,429.0,1235.0,44560384.0,72503296.0,05-09 08:10:49,
java / 102:497,java / 0:8192,java / 73%,java / 2424819712%,538.0,1876.0,0.0,0.0,05-09 08:10:50,
java / 3777:345,java / 4096:0,java / 68%,java / 2424819712%,429.0,1227.0,4096.0,0.0,05-09 08:10:51,
java / 43312105:81100179,java / 43503616:81117184,java / 45%,java / 2423767040%,9910.0,10774.0,43507712.0,101552128.0,05-09 08:10:52,
java / 84945131:23512676,java / 84901888:23519232,java / 42%,java / 2423762944%,538.0,1794.0,84901888.0,0.0,05-09 08:10:53,
java / 3777:345,java / 4096:0,java / 57%,java / 2423762944%,695.0,1663.0,4096.0,0.0,05-09 08:10:54,
java / 45474663:28848711,java / 45674496:28864512,java / 53%,java / 2423812096%,9616.0,7022.0,45674496.0,75956224.0,05-09 08:10:55,
java / 24822039:77250762,java / 24694784:77271040,java / 49%,java / 2423812096%,538.0,1794.0,24698880.0,29437952.0,05-09 08:10:56,
java / 3777:345,java / 0:4096,java / 90%,java / 2423812096%,163.0,807.0,0.0,0.0,05-09 08:10:57,
java / 65506873:31821,java / 65507328:36864,java / 44%,java / 2421182464%,10143.0,7921.0,65507328.0,118784.0,05-09 08:10:58,
java / 37520326:26134,java / 37732352:24576,java / 52%,java / 2421198848%,10052.0,8099.0,39829504.0,0.0,05-09 08:10:59,
java / 22216849:106423305,java / 21999616:106475520,java / 51%,java / 2421194752%,429.0,1317.0,19906560.0,107048960.0,05-09 08:11:00,
java / 45581256:8806067,java / 45740032:8806400,java / 49%,java / 2421190656%,9877.0,7540.0,45740032.0,0.0,05-09 08:11:01,
java / 13767457:101475080,java / 13615104:101490688,java / 51%,java / 2421190656%,1060.0,7016.0,13795328.0,105766912.0,05-09 08:11:02,
java / 45581254:52934002,java / 45735936:52953088,java / 48%,java / 2421174272%,9919.0,7625.0,45740032.0,57667584.0,05-09 08:11:03,
java / 13366982:55282216,java / 13213696:55316480,java / 57%,java / 2421174272%,429.0,1383.0,13217792.0,95666176.0,05-09 08:11:04,
java / 26068500:25898,java / 26202112:28672,java / 69%,java / 2421174272%,10147.0,8737.0,28823552.0,0.0,05-09 08:11:05,
java / 86660217:58335483,java / 86568960:58359808,java / 45%,java / 2421174272%,695.0,1745.0,83947520.0,58810368.0,05-09 08:11:06,
java / 20179:345,java / 0:8192,java / 55%,java / 2421174272%,429.0,1317.0,4096.0,0.0,05-09 08:11:07,
java / 88458292:55876749,java / 88596480:55881728,java / 41%,java / 2421161984%,10158.0,8091.0,88596480.0,35909632.0,05-09 08:11:08,
java / 20328571:48457907,java / 20307968:48480256,java / 48%,java / 2419564544%,695.0,1745.0,20312064.0,58896384.0,05-09 08:11:09,
java / 20179:345,java / 20307968:48480256,java / 73%,java / 2419576832%,429.0,1317.0,0.0,0.0,05-09 08:11:10,
java / 88458186:15390382,java / 88588288:15392768,java / 54%,java / 2419531776%,9826.0,7647.0,88588288.0,0.0,05-09 08:11:11,
java / 19283239:33818041,java / 19144704:33832960,java / 48%,java / 2419531776%,995.0,5497.0,19144704.0,75042816.0,05-09 08:11:12,
java / 238:26049,java / 40960:36864,java / 59%,java / 2419535872%,10250.0,7968.0,548864.0,135168.0,05-09 08:11:13,
java / 86230033:80671916,java / 86360064:80674816,java / 44%,java / 2419404800%,538.0,1876.0,85856256.0,19816448.0,05-09 08:11:14,
java / 20472685:61590423,java / 20336640:61612032,java / 62%,java / 2419400704%,429.0,1235.0,20336640.0,58867712.0,05-09 08:11:15,
java / 20179:345,java / 20336640:61612032,java / 71%,java / 2419400704%,163.0,889.0,0.0,0.0,05-09 08:11:16,
java / 45557267:9434540,java / 45740032:9461760,java / 50%,java / 2419400704%,10224.0,9409.0,45740032.0,23683072.0,05-09 08:11:17,
java / 42885222:121565533,java / 42860544:121581568,java / 45%,java / 2419331072%,429.0,1235.0,42864640.0,137342976.0,05-09 08:11:18,
java / 12371194:48458072,java / 12218368:48488448,java / 49%,java / 2419331072%,429.0,1235.0,12222464.0,71856128.0,05-09 08:11:19,
java / 1263133:426642,java / 1753088:36864,java / 55%,java / 2420588544%,805132.0,465000.0,1753088.0,0.0,05-09 08:11:20,
java / 103881337:29905,java / 103972864:4096,java / 55%,java / 2416521216%,58207.0,16071.0,103972864.0,0.0,05-09 08:11:21,
java / 37618549:45126,java / 37871616:40960,java / 57%,java / 2416521216%,9632.0,8705.0,38920192.0,0.0,05-09 08:11:22,
java / 65084338:1408,java / 66031616:0,java / 52%,java / 2438672384%,977.0,3995.0,65003520.0,0.0,05-09 08:11:23,
java / 43582293:42268,java / 43769856:40960,java / 67%,java / 2438725632%,9664.0,7697.0,43769856.0,30695424.0,05-09 08:11:24,
java / 36569088:0,java / 36569088:0,java / 74%,java / 2438725632%,163.0,889.0,37486592.0,0.0,05-09 08:11:25,
java / 50733805:41081,java / 50757632:40960,java / 51%,java / 2438725632%,9442.0,5504.0,49840128.0,0.0,05-09 08:11:26,
java / 68673073:1199,java / 68460544:4096,java / 51%,java / 2438635520%,695.0,3479.0,68460544.0,0.0,05-09 08:11:27,
java / 91505390:41245,java / 91734016:40960,java / 51%,java / 2438635520%,9441.0,7259.0,93044736.0,0.0,05-09 08:11:28,
java / 38913451:41715,java / 38985728:40960,java / 55%,java / 2438635520%,9708.0,5940.0,38330368.0,110592.0,05-09 08:11:29,
java / 64208896:426,java / 64225280:0,java / 53%,java / 2431336448%,163.0,2557.0,63569920.0,0.0,05-09 08:11:30,
java / 20180:345,java / 64225280:0,java / 96%,java / 2431336448%,163.0,881.0,0.0,0.0,05-09 08:11:31,
java / 97133585:44683,java / 97071104:40960,java / 56%,java / 2431336448%,9916.0,12308.0,97071104.0,0.0,05-09 08:11:32,
java / 32363113:41703,java / 32522240:40960,java / 50%,java / 2427133952%,9333.0,4929.0,33308672.0,0.0,05-09 08:11:33,
java / 79159296:426,java / 79167488:0,java / 52%,java / 2427133952%,163.0,2557.0,78381056.0,94208.0,05-09 08:11:34,
java / 88641481:40895,java / 88633344:40960,java / 50%,java / 2427133952%,9442.0,7172.0,89419776.0,0.0,05-09 08:11:35,
java / 29815937:41322,java / 29745152:45056,java / 53%,java / 2427142144%,9399.0,4953.0,29614080.0,0.0,05-09 08:11:36,
java / 79355904:426,java / 79429632:0,java / 53%,java / 2427142144%,163.0,2557.0,78774272.0,0.0,05-09 08:11:37,
java / 74985373:41233,java / 74948608:40960,java / 52%,java / 2415849472%,9442.0,7172.0,75735040.0,0.0,05-09 08:11:38,
java / 43159125:41570,java / 43143168:40960,java / 52%,java / 2415849472%,9333.0,4953.0,43274240.0,86016.0,05-09 08:11:39,
java / 83451904:426,java / 83492864:0,java / 53%,java / 2415849472%,163.0,2557.0,82591744.0,0.0,05-09 08:11:40,
java / 95357565:42057,java / 95264768:40960,java / 49%,java / 2415849472%,9442.0,7172.0,96051200.0,0.0,05-09 08:11:41,
java / 38735381:46233,java / 38789120:40960,java / 52%,java / 2415849472%,9633.0,8705.0,38526976.0,0.0,05-09 08:11:42,
java / 72450048:426,java / 72482816:0,java / 49%,java / 2414272512%,163.0,2557.0,71958528.0,0.0,05-09 08:11:43,
java / 105671097:41430,java / 93356032:45056,java / 48%,java / 2414272512%,9442.0,7172.0,93618176.0,90112.0,05-09 08:11:44,
java / 25904109:41463,java / 12931072:40960,java / 50%,java / 2414309376%,9333.0,4953.0,12734464.0,0.0,05-09 08:11:45,
java / 80936960:426,java / 40153088:0,java / 45%,java / 2414305280%,163.0,2557.0,40087552.0,0.0,05-09 08:11:46,
java / 38973068:41307,java / 19390464:40960,java / 50%,java / 2414305280%,9639.0,6904.0,19824640.0,0.0,05-09 08:11:47,
java / 71286784:426,java / 35364864:0,java / 47%,java / 2414309376%,163.0,2557.0,34930688.0,0.0,05-09 08:11:48,
java / 57235450:41494,java / 28454912:65536,java / 46%,java / 2414309376%,9404.0,5090.0,28774400.0,184320.0,05-09 08:11:49,
java / 54943469:47477,java / 27230208:45056,java / 47%,java / 2414288896%,9442.0,8835.0,26910720.0,0.0,05-09 08:11:50,
java / 54816281:40800,java / 27226112:40960,java / 49%,java / 2414288896%,9453.0,5779.0,27226112.0,0.0,05-09 08:11:51,
java / 49507529:43939,java / 24604672:45056,java / 49%,java / 2414288896%,9699.0,12005.0,24604672.0,0.0,05-09 08:11:52,
java / 58029377:80977,java / 28905472:81920,java / 47%,java / 2414288896%,18917.0,11201.0,28905472.0,0.0,05-09 08:11:53,
java / 58785792:424,java / 29155328:0,java / 46%,java / 2414284800%,163.0,2557.0,29351936.0,507904.0,05-09 08:11:54,
java / 74646979:42253,java / 37027840:40960,java / 47%,java / 2414272512%,9505.0,5024.0,36831232.0,0.0,05-09 08:11:55,
java / 46202880:0,java / 23019520:0,java / 48%,java / 2410070016%,272.0,3037.0,23207936.0,0.0,05-09 08:11:56,
java / 51449579:42370,java / 25505792:40960,java / 50%,java / 2410070016%,9505.0,6613.0,25440256.0,0.0,05-09 08:11:57,
java / 40867380:41705,java / 20226048:40960,java / 48%,java / 2410070016%,9440.0,4953.0,20103168.0,0.0,05-09 08:11:58,
java / 9048:41786,java / 0:40960,java / 51%,java / 2410086400%,9548.0,7180.0,0.0,221184.0,05-09 08:11:59,
java / 1811164:816783,java / 258048:57344,java / 55%,java / 2405867520%,952384.0,873629.0,258048.0,0.0,05-09 08:12:00,
java / 8941:67253,java / 0:65536,java / 52%,java / 2405867520%,9332.0,4910.0,0.0,0.0,05-09 08:12:01,
java / 18019:137858,java / 12288:131072,java / 49%,java / 2401140736%,19175.0,18056.0,12288.0,0.0,05-09 08:12:02,
java / 8942:66712,java / 0:65536,java / 52%,java / 2401140736%,9375.0,6620.0,0.0,0.0,05-09 08:12:03,
java / 40936174:67078,java / 41140224:65536,java / 48%,java / 2401140736%,9333.0,6613.0,41140224.0,278528.0,05-09 08:12:04,
