cpu process,memory process,recv,send,read,writ,time,input,output,binput,boutput
50,2439426048,7811407,12929,0,12288,02-09 15:22:21,7797322,0,0,16384
50,2439426048,8252729,13722,0,0,02-09 15:22:22,8193796,0,0,16384
50,2439426048,8344589,13619,0,0,02-09 15:22:23,8325954,0,0,4096
50,2439426048,7268070,12395,0,0,02-09 15:22:24,7268690,0,0,4096
51,2439426048,7028083,12600,0,0,02-09 15:22:25,7004374,0,0,4096
49,2439426048,7199970,11639,0,16384,02-09 15:22:26,7202611,0,0,4096
50,2438946816,7490295,12293,0,0,02-09 15:22:27,7334769,0,0,4096
49,2438946816,6788127,20908,0,0,02-09 15:22:28,7148757,7840,0,12288
48,2439487488,55572,11398,4096,24576,02-09 15:22:29,12947579,12952041,0,12288
49,2439487488,163,865,0,0,02-09 15:22:30,6012928,6013189,0,12288
49,2439487488,272,1424,0,73728,02-09 15:22:31,6205483,6211853,0,12288
49,2439487488,295,2265,0,0,02-09 15:22:32,7135232,7136532,0,12288
50,2439487488,301,1603,0,0,02-09 15:22:33,7331840,7334769,0,12288
49,2439487488,272,1400,0,8192,02-09 15:22:34,7331883,7335196,0,12288
49,2439487488,163,865,0,0,02-09 15:22:35,7065600,7070453,0,12288
50,2439487488,163,865,0,28672,02-09 15:22:36,7266304,7268690,0,12288
49,2439487488,272,1424,0,0,02-09 15:22:37,7262251,7269117,0,12288
49,2439487488,163,865,0,0,02-09 15:22:38,7331840,7334769,0,12288
49,2439487488,529,4320,0,61440,02-09 15:22:39,7331840,7334769,0,12288
49,2439487488,314,1490,0,0,02-09 15:22:40,7069739,7070880,0,8192
50,2439487488,163,889,0,0,02-09 15:22:41,7131136,7136532,0,8192
49,2439487488,163,865,0,65536,02-09 15:22:42,7397376,7400848,0,8192
50,2439487488,272,1424,0,0,02-09 15:22:43,7331883,7335196,0,8192
49,2439487488,163,865,0,12288,02-09 15:22:44,7065600,7070453,0,8192
49,2439487488,1381,107402,0,0,02-09 15:22:45,6873212,6872958,0,4096
50,2438995968,11024,5289960,0,0,02-09 15:22:46,12620067,12622815,0,4096
49,2438995968,16183,8346436,0,28672,02-09 15:22:47,10629127,10638207,0,4096
50,2439536640,5335695,7769598,0,0,02-09 15:22:48,7729155,7731243,0,16384
50,2439536640,6655735,7260938,0,98304,02-09 15:22:49,7200811,7203038,0,16384
49,2439536640,6170111,8102295,0,0,02-09 15:22:50,8056832,8061638,0,16384
48,2439536640,7122724,7855284,0,0,02-09 15:22:51,7659520,7665164,0,16384
49,2439536640,8506037,7254991,0,45056,02-09 15:22:52,7266347,7269117,0,16384
50,2439536640,8208390,7929913,0,0,02-09 15:22:53,7860224,7863401,0,4096
50,2439536640,8486158,7355402,0,0,02-09 15:22:54,7331840,7334769,0,4096
50,2439536640,8067972,6776227,0,0,02-09 15:22:55,6737963,6740485,0,4096
49,2439536640,7440398,6555745,0,0,02-09 15:22:56,6340608,6343584,0,4096
50,2439536640,7971047,7875273,0,16384,02-09 15:22:57,7991296,7995559,0,4096
49,2439536640,8475012,6751779,0,0,02-09 15:22:58,6602795,6608327,0,4096
50,2439536640,8620099,7485708,0,8192,02-09 15:22:59,7528448,7533007,0,4096
50,2439536640,8629643,8337610,0,0,02-09 15:23:00,8126464,8127717,0,4096
50,2439536640,7615179,7694933,122880,0,02-09 15:23:01,7725099,7731670,122880,0
49,2439536640,8471981,6393826,0,24576,02-09 15:23:02,6340608,6343584,122880,0
50,2439536640,8449102,6723080,0,0,02-09 15:23:03,6737920,6740058,122880,0
50,2439028736,8540401,4756522,0,0,02-09 15:23:04,4489269,4493287,122880,0
23,2439028736,3743105,10216,0,0,02-09 15:23:05,4030898,3774,0,8192
0,2439028736,163,889,0,0,02-09 15:23:06,43,345,0,8192
0,2439028736,272,1416,0,0,02-09 15:23:07,43,427,0,8192
0,2439028736,229,923,0,49152,02-09 15:23:08,24401,345,0,8192
0,2439028736,529,1517,0,69632,02-09 15:23:09,136,390,0,12288
0,2439028736,272,1448,0,0,02-09 15:23:10,43,427,0,8192
0,2439028736,163,889,4096,0,02-09 15:23:11,24401,565,4096,8192
0,2439028736,163,889,0,0,02-09 15:23:12,43,345,4096,8192
2,2439028736,7714,9049,4096,45056,02-09 15:23:13,2996,2722,4096,12288
1,2439028736,1873,2709,8192,0,02-09 15:23:14,24401,345,8192,0
0,2439028736,163,889,0,0,02-09 15:23:15,43,345,8192,0
0,2439028736,272,1424,0,0,02-09 15:23:16,43,427,8192,0
0,2439028736,295,2199,0,0,02-09 15:23:17,24401,345,8192,0
0,2439028736,163,955,0,167936,02-09 15:23:18,43,345,8192,0
18,2439028736,94049,30627,0,20480,02-09 15:23:19,9842854,9846756,0,4096
49,2439569408,163,889,0,0,02-09 15:23:20,8589312,8590270,0,4096
49,2439569408,163,865,0,0,02-09 15:23:21,8454144,8458112,0,4096
50,2439569408,272,1424,0,0,02-09 15:23:22,8716331,8722855,0,4096
49,2439569408,163,865,0,45056,02-09 15:23:23,8519680,8524191,0,4096
51,2439569408,163,865,0,196608,02-09 15:23:24,7729152,7731243,0,4096
50,2439569408,272,1424,0,0,02-09 15:23:25,7266347,7269117,0,4096
50,2439569408,205,907,0,0,02-09 15:23:26,7000064,7004374,0,4096
50,2439569408,163,865,0,0,02-09 15:23:27,7131136,7136532,0,4096
50,2439569408,272,1424,0,12288,02-09 15:23:28,6737963,6740485,0,4096
50,2439585792,529,4320,0,0,02-09 15:23:29,6672384,6673979,0,4096
50,2439585792,163,865,0,0,02-09 15:23:30,6074368,6079268,0,4096
50,2439585792,272,1424,0,0,02-09 15:23:31,6144043,6145774,0,4096
50,2439585792,295,2199,0,0,02-09 15:23:32,6668288,6673979,0,4096
49,2439585792,54,156,0,0,02-09 15:23:33,7532544,7533006,0,4096
50,2439585792,272,1656,0,12288,02-09 15:23:34,7262251,7269117,0,4096
50,2439585792,163,865,0,0,02-09 15:23:35,7331840,7334769,0,4096
50,2439131136,2677,147140,0,0,02-09 15:23:36,7532668,7533748,0,4096
50,2439131136,8630,3543404,0,0,02-09 15:23:37,4358442,4362428,0,4096
51,2439401472,8076753,7112771,0,0,02-09 15:23:38,7069699,7070453,0,12288
50,2439401472,7625614,8357553,0,118784,02-09 15:23:39,8253440,8259875,0,16384
50,2439401472,8520146,9257418,0,0,02-09 15:23:40,9248811,9251487,0,8192
49,2439401472,7700525,8352839,0,0,02-09 15:23:41,8323072,8325954,0,4096
49,2439401472,8652444,7637457,0,0,02-09 15:23:42,7593984,7599085,0,4096
49,2439401472,7612492,6587455,0,0,02-09 15:23:43,6606891,6608327,0,4096
49,2439401472,6571777,7837366,0,53248,02-09 15:23:44,7528448,7533006,0,4096
50,2439401472,5890427,8517765,0,0,02-09 15:23:45,8650752,8656349,0,4096
50,2439401472,6935097,8734254,0,0,02-09 15:23:46,8654891,8656776,0,4096
49,2439401472,7819880,9308997,0,0,02-09 15:23:47,9179136,9184981,0,4096
50,2439401472,8479770,9343499,0,0,02-09 15:23:48,9314304,9317139,0,4096
50,2439401472,8161474,9467258,0,28672,02-09 15:23:49,9375787,9383645,0,4096
49,2439401472,7429842,7919874,0,0,02-09 15:23:50,7860224,7863402,0,4096
49,2439401472,7141216,7699507,0,0,02-09 15:23:51,7794688,7797322,0,4096
50,2439401472,8408285,8718247,0,0,02-09 15:23:52,8388651,8392460,0,4096
49,2439401472,8063832,7931532,0,0,02-09 15:23:53,7856135,7862889,0,4096
50,2438922240,8125409,13357,0,12288,02-09 15:23:54,7995559,0,0,4096
35,2438922240,5349398,10242,0,0,02-09 15:23:55,5748952,3770,0,12288
1,2438922240,163,4336,0,0,02-09 15:23:56,24401,345,0,12288
0,2438922240,163,865,0,0,02-09 15:23:57,43,345,0,12288
0,2438922240,404,1548,0,0,02-09 15:23:58,43,427,0,12288
1,2438922240,463,1451,0,45056,02-09 15:23:59,24401,345,0,12288
0,2438922240,163,865,0,45056,02-09 15:24:00,43,345,0,12288
0,2438922240,272,1416,0,0,02-09 15:24:01,43,427,0,12288
1,2438922240,295,923,0,0,02-09 15:24:02,24401,345,0,12288
0,2438922240,163,2133,0,0,02-09 15:24:03,43,345,0,12288
0,2438922240,272,1482,0,0,02-09 15:24:04,43,427,0,12288
0,2438922240,217,1495,0,12288,02-09 15:24:05,24401,345,0,12288
0,2438922240,163,865,0,0,02-09 15:24:06,43,345,0,12288
0,2438922240,272,1416,0,0,02-09 15:24:07,43,428,0,12288
0,2438922240,163,865,0,0,02-09 15:24:08,24401,345,0,12288
0,2438922240,463,1451,0,77824,02-09 15:24:09,136,390,0,8192
0,2438922240,272,1440,0,0,02-09 15:24:10,43,427,0,8192
1,2438922240,163,881,0,36864,02-09 15:24:11,24401,345,0,8192
38,2438922240,127552,22963,0,0,02-09 15:24:12,11427963,11432224,0,20480
50,2439864320,272,1448,0,0,02-09 15:24:13,7069739,7070880,0,20480
49,2439823360,163,865,0,0,02-09 15:24:14,6602752,6607900,0,4096
50,2439823360,163,889,0,0,02-09 15:24:15,7528448,7533006,0,4096
49,2439823360,272,1424,0,32768,02-09 15:24:16,7266347,7269117,0,4096
49,2439823360,295,931,0,0,02-09 15:24:17,6803456,6806137,0,4096
50,2439823360,163,2133,0,0,02-09 15:24:18,7065600,7070453,0,4096
50,2439823360,572,4747,0,8192,02-09 15:24:19,8257579,8260302,0,4096
49,2439823360,163,865,0,0,02-09 15:24:20,8454144,8458112,0,4096
50,2439823360,163,865,0,28672,02-09 15:24:21,8585216,8590270,0,4096
51,2439798784,338,1556,0,0,02-09 15:24:22,8654891,8656776,0,4096
49,2439798784,163,865,0,0,02-09 15:24:23,8781824,8788507,0,4096
50,2439798784,163,865,0,0,02-09 15:24:24,8785920,8788507,0,4096
49,2439798784,272,1424,0,0,02-09 15:24:25,8917035,8921092,0,4096
50,2439798784,163,865,0,0,02-09 15:24:26,8781824,8788507,0,4096
49,2439798784,163,931,0,12288,02-09 15:24:27,8192000,8193796,0,4096
49,2439311360,326,2054,0,0,02-09 15:24:28,8524191,0,0,4096
50,2439311360,130513,110142,0,8192,02-09 15:24:29,12620026,12622388,0,8192
49,2439311360,163,59803,0,0,02-09 15:24:30,8585216,8590270,0,8192
50,2439311360,272,1424,0,0,02-09 15:24:31,8388651,8392460,0,8192
49,2439311360,2173,152404,0,0,02-09 15:24:32,7331964,7335511,0,8192
50,2439311360,163,34483,0,49152,02-09 15:24:33,7397376,7400848,0,8192
49,2439311360,272,1424,0,77824,02-09 15:24:34,7462955,7467354,0,8192
49,2439311360,205,907,0,0,02-09 15:24:35,8720384,8722428,0,8192
50,2439311360,163,865,0,0,02-09 15:24:36,8454144,8458112,0,8192
50,2439311360,314,1490,0,0,02-09 15:24:37,7131179,7136959,0,8192
50,2439311360,163,841,0,0,02-09 15:24:38,8589312,8590270,0,8192
50,2439311360,529,4320,0,73728,02-09 15:24:39,8122368,8127717,0,16384
49,2439311360,272,1448,0,0,02-09 15:24:40,7991339,7995986,0,8192
50,2439311360,163,889,0,0,02-09 15:24:41,8916992,8920665,0,8192
50,2439311360,163,865,0,0,02-09 15:24:42,8785920,8788507,0,8192
50,2439311360,272,1424,0,0,02-09 15:24:43,8585259,8590697,0,8192
50,2439311360,163,865,0,86016,02-09 15:24:44,8650752,8656349,0,4096
50,2439278592,1330257,10591,0,0,02-09 15:24:45,7941329,6186,0,16384
51,2439278592,8561103,14780,0,0,02-09 15:24:46,8524191,0,0,16384
50,2439278592,8576812,14863,0,0,02-09 15:24:47,8524191,0,0,16384
50,2439278592,7392502,12359,0,0,02-09 15:24:48,7400848,0,0,16384
51,2439278592,6756193,15857,0,143360,02-09 15:24:49,6740194,3127,0,8192
50,2439278592,7216786,11839,0,69632,02-09 15:24:50,7202611,0,0,8192
49,2439278592,8313135,14465,0,0,02-09 15:24:51,8193796,0,0,8192
50,2439278592,7428778,13362,0,0,02-09 15:24:52,7466927,0,0,8192
50,2439278592,7340841,13307,0,0,02-09 15:24:53,7268690,0,0,8192
50,2439278592,6972350,13007,0,106496,02-09 15:24:54,6938295,0,0,8192
50,2439278592,7966588,14832,0,24576,02-09 15:24:55,7863401,0,0,16384
50,2439278592,7146435,13433,0,0,02-09 15:24:56,7202611,0,0,16384
50,2439278592,7493002,12959,0,0,02-09 15:24:57,7400848,0,0,16384
50,2439278592,7998543,15684,0,0,02-09 15:24:58,7929480,0,0,16384
49,2439278592,8405771,18316,0,0,02-09 15:24:59,8326090,3127,0,16384
50,2439278592,8172838,14509,0,20480,02-09 15:25:00,8127717,0,0,16384
50,2439278592,7994639,14232,0,0,02-09 15:25:01,7995559,0,0,16384
50,2439278592,7208508,14593,0,0,02-09 15:25:02,7136532,0,0,4096
49,2439278592,4279359,32873,0,0,02-09 15:25:03,9977979,9978486,0,20480
49,2439819264,272,1448,0,86016,02-09 15:25:04,7131179,7136959,0,20480
49,2439819264,163,865,0,0,02-09 15:25:05,7331840,7334769,0,16384
50,2439819264,163,889,0,69632,02-09 15:25:06,7200768,7202611,0,16384
49,2439819264,272,1424,0,0,02-09 15:25:07,7196715,7203038,0,8192
49,2439819264,205,955,0,0,02-09 15:25:08,7462912,7466927,0,8192
49,2439819264,463,4164,0,0,02-09 15:25:09,7200768,7202611,0,8192
49,2439819264,272,1424,0,0,02-09 15:25:10,7065643,7070880,0,8192
50,2439819264,163,865,0,0,02-09 15:25:11,6078464,6079268,0,8192
49,2439819264,163,865,0,16384,02-09 15:25:12,7925760,7929480,0,8192
50,2439819264,338,1622,0,0,02-09 15:25:13,8122411,8128144,0,8192
50,2439819264,217,1225,0,0,02-09 15:25:14,7069696,7070453,0,8192
49,2439819264,253,919,0,0,02-09 15:25:15,7659520,7665164,0,8192
50,2439819264,272,1424,0,0,02-09 15:25:16,8785963,8788934,0,8192
50,2439819264,295,931,0,0,02-09 15:25:17,8781824,8788507,0,8192
49,2439819264,163,2133,0,12288,02-09 15:25:18,8654848,8656349,0,4096
50,2439819264,572,4771,0,0,02-09 15:25:19,8650795,8656776,0,4096
49,2439315456,1249,72495,0,0,02-09 15:25:20,8722428,0,0,4096
50,2439585792,271230,183972,0,0,02-09 15:25:21,13213946,13217099,0,16384
50,2439585792,272,72878,0,0,02-09 15:25:22,8716331,8722855,0,16384
50,2439585792,163,865,0,61440,02-09 15:25:23,8982528,8986744,0,16384
50,2439585792,163,865,0,0,02-09 15:25:24,8523776,8524191,0,16384
50,2439585792,314,1490,0,0,02-09 15:25:25,8716331,8722855,0,16384
50,2439585792,205,907,0,0,02-09 15:25:26,8720384,8722428,0,16384
50,2439585792,163,841,0,0,02-09 15:25:27,7327744,7334769,0,16384
50,2439585792,272,1424,0,0,02-09 15:25:28,6541355,6542248,0,16384
50,2439585792,463,4188,0,12288,02-09 15:25:29,6209536,6211426,0,16384
51,2439585792,163,865,0,0,02-09 15:25:30,6406144,6409663,0,16384
49,2439585792,338,1556,0,0,02-09 15:25:31,6602795,6608327,0,16384
50,2439585792,295,931,0,0,02-09 15:25:32,6606848,6607900,0,16384
49,2439585792,163,2133,0,0,02-09 15:25:33,8388608,8392033,0,16384
50,2439585792,272,1424,0,12288,02-09 15:25:34,8384555,8392460,0,16384
50,2439585792,163,865,0,69632,02-09 15:25:35,8916992,8920665,0,16384
49,2439585792,163,955,0,0,02-09 15:25:36,7135232,7136532,0,16384
49,2439106560,326,2054,0,0,02-09 15:25:37,6271026,6277420,0,8192
50,2439106560,3890240,15612,0,0,02-09 15:25:38,8337803,6143,0,12288
50,2439106560,7738336,16638,0,0,02-09 15:25:39,7731379,3127,0,12288
17,2439106560,2394796,5711,0,176128,02-09 15:25:40,2881322,3652,0,8192
0,2439106560,163,4336,0,0,02-09 15:25:41,3763,345,0,8192
0,2439106560,163,857,0,0,02-09 15:25:42,20681,345,0,8192
0,2439106560,272,1424,0,0,02-09 15:25:43,43,427,0,8192
0,2439106560,271,965,0,0,02-09 15:25:44,3763,345,0,8192
0,2439106560,229,931,0,45056,02-09 15:25:45,20681,345,0,8192
0,2439106560,272,1424,0,0,02-09 15:25:46,43,427,0,8192
0,2439106560,295,931,0,0,02-09 15:25:47,3763,345,0,8192
0,2439106560,229,2265,0,0,02-09 15:25:48,20681,345,0,4096
0,2439106560,572,2034,0,0,02-09 15:25:49,136,390,0,4096
0,2439106560,561,931,4096,28672,02-09 15:25:50,3763,345,0,4096
0,2439106560,163,1141,0,0,02-09 15:25:51,20681,345,0,4096
0,2439106560,272,1416,0,0,02-09 15:25:52,43,428,0,4096
2,295624704,32175,19404,5558272,0,02-09 15:25:53,33059155869,7886034794,8438870016,7886159872
